timestamp,station_id,lat,lon,rain_mm,water_level_cm,label
2024-01-04 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.53,0
2024-01-04 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.78,0
2024-01-04 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.41,0
2024-01-04 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.0,0
2024-01-04 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.49,0
2024-01-04 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.43,0
2024-01-05 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.51,0
2024-01-05 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.18,0
2024-01-05 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.88,0
2024-01-05 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.07,0
2024-01-05 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.11,0
2024-01-05 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.54,0
2024-01-05 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.42,0
2024-01-05 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.81,0
2024-01-05 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,94.87,0
2024-01-05 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.32,0
2024-01-05 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.89,0
2024-01-05 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.79,0
2024-01-05 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.87,0
2024-01-05 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.43,0
2024-01-05 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.14,0
2024-01-05 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.65,0
2024-01-05 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.98,0
2024-01-05 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.8,0
2024-01-05 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.75,0
2024-01-05 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.77,0
2024-01-05 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.0,0
2024-01-05 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.27,0
2024-01-05 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.52,0
2024-01-05 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.26,0
2024-01-06 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.27,0
2024-01-06 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.72,0
2024-01-06 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.77,0
2024-01-06 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.76,0
2024-01-06 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.44,0
2024-01-06 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.99,0
2024-01-06 06:00:00,HN_CENTER_01,21.0278,105.8342,3.57,97.33,0
2024-01-06 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.52,0
2024-01-06 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.8,0
2024-01-06 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.09,0
2024-01-06 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.81,0
2024-01-06 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.89,0
2024-01-06 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.75,0
2024-01-06 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.05,0
2024-01-06 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.29,0
2024-01-06 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.48,0
2024-01-06 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.24,0
2024-01-06 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.3,0
2024-01-06 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.27,0
2024-01-06 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.29,0
2024-01-06 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.77,0
2024-01-06 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.12,0
2024-01-06 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.52,0
2024-01-06 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.98,0
2024-01-07 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.04,0
2024-01-07 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.98,0
2024-01-07 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.84,0
2024-01-07 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.46,0
2024-01-07 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.42,0
2024-01-07 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.17,0
2024-01-07 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.92,0
2024-01-07 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.34,0
2024-01-07 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.35,0
2024-01-07 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.01,0
2024-01-07 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.8,0
2024-01-07 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.88,0
2024-01-07 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.74,0
2024-01-07 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.65,0
2024-01-07 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.02,0
2024-01-07 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.43,0
2024-01-07 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.64,0
2024-01-07 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.12,0
2024-01-07 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.81,0
2024-01-07 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.56,0
2024-01-07 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.74,0
2024-01-07 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.08,0
2024-01-07 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.6,0
2024-01-07 23:00:00,HN_CENTER_01,21.0278,105.8342,3.59,97.21,0
2024-01-08 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.58,0
2024-01-08 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.08,0
2024-01-08 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.12,0
2024-01-08 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.58,0
2024-01-08 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,95.5,0
2024-01-08 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.57,0
2024-01-08 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,96.98,0
2024-01-08 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.46,0
2024-01-08 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.34,0
2024-01-08 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.82,0
2024-01-08 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.43,0
2024-01-08 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.47,0
2024-01-08 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.83,0
2024-01-08 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,98.18,0
2024-01-08 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.42,0
2024-01-08 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,98.32,0
2024-01-08 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,97.82,0
2024-01-08 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.12,0
2024-01-08 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.5,0
2024-01-08 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.84,0
2024-01-08 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.38,0
2024-01-08 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.08,0
2024-01-08 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.93,0
2024-01-08 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.7,0
2024-01-09 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.57,0
2024-01-09 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.4,0
2024-01-09 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.25,0
2024-01-09 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.77,0
2024-01-09 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.23,0
2024-01-09 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.38,0
2024-01-09 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.4,0
2024-01-09 07:00:00,HN_CENTER_01,21.0278,105.8342,0.53,101.28,0
2024-01-09 08:00:00,HN_CENTER_01,21.0278,105.8342,0.88,102.55,0
2024-01-09 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.84,0
2024-01-09 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.61,0
2024-01-09 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.72,0
2024-01-09 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.92,0
2024-01-09 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.6,0
2024-01-09 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.66,0
2024-01-09 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,102.09,0
2024-01-09 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.77,0
2024-01-09 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.43,0
2024-01-09 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.72,0
2024-01-09 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.46,0
2024-01-09 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.7,0
2024-01-09 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.84,0
2024-01-09 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.6,0
2024-01-09 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.09,0
2024-01-10 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.95,0
2024-01-10 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.8,0
2024-01-10 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.15,0
2024-01-10 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.22,0
2024-01-10 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.21,0
2024-01-10 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.78,0
2024-01-10 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.55,0
2024-01-10 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.68,0
2024-01-10 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.83,0
2024-01-10 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.72,0
2024-01-10 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.25,0
2024-01-10 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.65,0
2024-01-10 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.94,0
2024-01-10 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.87,0
2024-01-10 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.94,0
2024-01-10 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,102.47,0
2024-01-10 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,103.1,0
2024-01-10 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.87,0
2024-01-10 18:00:00,HN_CENTER_01,21.0278,105.8342,13.18,101.83,0
2024-01-10 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.83,0
2024-01-10 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.31,0
2024-01-10 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.46,0
2024-01-10 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.19,0
2024-01-10 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.35,0
2024-01-11 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.09,0
2024-01-11 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.85,0
2024-01-11 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.01,0
2024-01-11 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.5,0
2024-01-11 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.82,0
2024-01-11 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.82,0
2024-01-11 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.95,0
2024-01-11 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.63,0
2024-01-11 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.26,0
2024-01-11 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.58,0
2024-01-11 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.61,0
2024-01-11 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.66,0
2024-01-11 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.21,0
2024-01-11 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.86,0
2024-01-11 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.91,0
2024-01-11 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.43,0
2024-01-11 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.99,0
2024-01-11 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.1,0
2024-01-11 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.61,0
2024-01-11 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.25,0
2024-01-11 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,98.65,0
2024-01-11 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,98.96,0
2024-01-11 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,98.48,0
2024-01-11 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.23,0
2024-01-12 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.4,0
2024-01-12 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,98.8,0
2024-01-12 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.05,0
2024-01-12 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.7,0
2024-01-12 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.62,0
2024-01-12 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.34,0
2024-01-12 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.52,0
2024-01-12 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.19,0
2024-01-12 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.24,0
2024-01-12 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.52,0
2024-01-12 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.31,0
2024-01-12 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.24,0
2024-01-12 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.18,0
2024-01-12 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.51,0
2024-01-12 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.75,0
2024-01-12 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.34,0
2024-01-12 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.23,0
2024-01-12 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.9,0
2024-01-12 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.12,0
2024-01-12 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.67,0
2024-01-12 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,102.88,0
2024-01-12 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,102.6,0
2024-01-12 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.87,0
2024-01-12 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.66,0
2024-01-13 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,102.14,0
2024-01-13 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.67,0
2024-01-13 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.62,0
2024-01-13 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.86,0
2024-01-13 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.6,0
2024-01-13 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.66,0
2024-01-13 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.15,0
2024-01-13 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.74,0
2024-01-13 08:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.57,0
2024-01-13 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.63,0
2024-01-13 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.7,0
2024-01-13 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.13,0
2024-01-13 12:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.58,0
2024-01-13 13:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.31,0
2024-01-13 14:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.82,0
2024-01-13 15:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.05,0
2024-01-13 16:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.63,0
2024-01-13 17:00:00,HN_CENTER_01,21.0278,105.8342,0.0,99.93,0
2024-01-13 18:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.2,0
2024-01-13 19:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.0,0
2024-01-13 20:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.79,0
2024-01-13 21:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.06,0
2024-01-13 22:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.04,0
2024-01-13 23:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.95,0
2024-01-14 00:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.94,0
2024-01-14 01:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.48,0
2024-01-14 02:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.77,0
2024-01-14 03:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.35,0
2024-01-14 04:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.77,0
2024-01-14 05:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.81,0
2024-01-14 06:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.71,0
2024-01-14 07:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.25,0
2024-01-14 08:00:00,HN_CENTER_01,21.0278,105.8342,1.45,101.7,0
2024-01-14 09:00:00,HN_CENTER_01,21.0278,105.8342,0.0,101.76,0
2024-01-14 10:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.54,0
2024-01-14 11:00:00,HN_CENTER_01,21.0278,105.8342,0.0,100.5,0
